time,into,inth,intl,intc,intvwap,intv,v,intoi,oi
13-10-2023 11:55:00,19700.95,19701.55,19697.65,19697.65,0.00,0,0,0,0
13-10-2023 11:56:00,19699.60,19699.75,19696.55,19696.80,0.00,0,0,0,0
13-10-2023 11:57:00,19698.80,19699.15,19695.05,19697.15,0.00,0,0,0,0
13-10-2023 11:58:00,19699.30,19699.30,19694.05,19694.05,0.00,0,0,0,0
13-10-2023 11:59:00,19696.75,19696.75,19692.70,19692.70,0.00,0,0,0,0
13-10-2023 12:00:00,19694.70,19695.75,19692.30,19693.35,0.00,0,0,0,0
13-10-2023 12:01:00,19695.35,19695.80,19692.25,19692.25,0.00,0,0,0,0
13-10-2023 12:02:00,19694.40,19696.00,19692.10,19694.35,0.00,0,0,0,0
13-10-2023 12:03:00,19695.85,19696.75,19694.15,19694.15,0.00,0,0,0,0
13-10-2023 12:04:00,19696.70,19698.25,19695.15,19695.30,0.00,0,0,0,0
13-10-2023 12:05:00,19697.50,19698.30,19692.50,19692.90,0.00,0,0,0,0
13-10-2023 12:06:00,19695.40,19695.40,19687.60,19687.60,0.00,0,0,0,0
13-10-2023 12:07:00,19690.60,19690.65,19686.25,19687.00,0.00,0,0,0,0
13-10-2023 12:08:00,19690.25,19690.85,19682.80,19684.45,0.00,0,0,0,0
13-10-2023 12:09:00,19685.75,19686.25,19681.65,19683.40,0.00,0,0,0,0
13-10-2023 12:10:00,19686.55,19686.65,19681.25,19683.55,0.00,0,0,0,0
13-10-2023 12:11:00,19685.80,19687.05,19682.15,19682.70,0.00,0,0,0,0
13-10-2023 12:12:00,19685.65,19687.00,19683.10,19683.45,0.00,0,0,0,0
13-10-2023 12:13:00,19686.35,19687.60,19683.40,19684.25,0.00,0,0,0,0
13-10-2023 12:14:00,19686.15,19687.15,19682.75,19683.20,0.00,0,0,0,0
13-10-2023 12:15:00,19685.50,19685.95,19682.90,19683.40,0.00,0,0,0,0
13-10-2023 12:16:00,19686.00,19688.20,19682.95,19684.05,0.00,0,0,0,0
13-10-2023 12:17:00,19686.35,19688.80,19683.95,19686.85,0.00,0,0,0,0
13-10-2023 12:18:00,19689.45,19689.85,19685.60,19687.75,0.00,0,0,0,0
