time,into,inth,intl,intc,intvwap,intv,v,intoi,oi
09-10-2023 14:19:00,19502.05,19502.05,19499.20,19500.05,0.00,0,0,0,0
09-10-2023 14:20:00,19500.50,19501.85,19498.20,19500.90,0.00,0,0,0,0
09-10-2023 14:21:00,19500.15,19503.85,19499.40,19503.15,0.00,0,0,0,0
09-10-2023 14:22:00,19502.95,19510.40,19502.50,19510.40,0.00,0,0,0,0
09-10-2023 14:23:00,19509.45,19511.80,19508.55,19511.70,0.00,0,0,0,0
09-10-2023 14:24:00,19511.80,19519.65,19511.40,19517.90,0.00,0,0,0,0
09-10-2023 14:25:00,19518.00,19519.35,19514.80,19515.80,0.00,0,0,0,0
09-10-2023 14:26:00,19515.45,19516.80,19513.30,19515.30,0.00,0,0,0,0
09-10-2023 14:27:00,19515.75,19518.05,19515.50,19517.55,0.00,0,0,0,0
09-10-2023 14:28:00,19517.40,19529.95,19517.40,19528.80,0.00,0,0,0,0
09-10-2023 14:29:00,19529.15,19530.15,19525.80,19528.55,0.00,0,0,0,0
09-10-2023 14:30:00,19527.45,19530.25,19523.90,19524.30,0.00,0,0,0,0
09-10-2023 14:31:00,19525.00,19527.60,19518.10,19518.80,0.00,0,0,0,0
09-10-2023 14:32:00,19518.20,19520.60,19516.50,19517.25,0.00,0,0,0,0
09-10-2023 14:33:00,19517.35,19519.55,19516.70,19518.75,0.00,0,0,0,0
09-10-2023 14:34:00,19518.60,19519.80,19515.35,19517.05,0.00,0,0,0,0
09-10-2023 14:35:00,19516.35,19524.30,19516.20,19522.40,0.00,0,0,0,0
09-10-2023 14:36:00,19522.45,19524.70,19521.75,19522.40,0.00,0,0,0,0
09-10-2023 14:37:00,19522.50,19526.35,19521.90,19526.15,0.00,0,0,0,0
09-10-2023 14:38:00,19526.00,19526.55,19524.55,19525.60,0.00,0,0,0,0
09-10-2023 14:39:00,19525.50,19527.00,19523.00,19523.20,0.00,0,0,0,0
09-10-2023 14:40:00,19523.05,19525.65,19522.95,19524.50,0.00,0,0,0,0
09-10-2023 14:41:00,19524.60,19524.90,19518.70,19519.85,0.00,0,0,0,0
09-10-2023 14:42:00,19519.40,19521.65,19519.10,19521.65,0.00,0,0,0,0
09-10-2023 14:43:00,19520.60,19522.00,19519.25,19520.50,0.00,0,0,0,0
09-10-2023 14:44:00,19520.65,19522.25,19519.15,19521.15,0.00,0,0,0,0
09-10-2023 14:45:00,19520.40,19524.85,19520.40,19523.85,0.00,0,0,0,0
09-10-2023 14:46:00,19523.05,19523.95,19519.50,19519.50,0.00,0,0,0,0
09-10-2023 14:47:00,19519.65,19528.10,19519.30,19527.75,0.00,0,0,0,0
09-10-2023 14:48:00,19528.40,19532.70,19528.20,19531.45,0.00,0,0,0,0
09-10-2023 14:49:00,19530.75,19531.30,19528.55,19530.10,0.00,0,0,0,0
09-10-2023 14:50:00,19530.35,19535.90,19530.35,19534.05,0.00,0,0,0,0
09-10-2023 14:51:00,19533.90,19537.30,19532.15,19536.75,0.00,0,0,0,0
09-10-2023 14:52:00,19536.15,19536.45,19530.45,19532.20,0.00,0,0,0,0
09-10-2023 14:53:00,19531.85,19534.00,19530.50,19534.00,0.00,0,0,0,0
09-10-2023 14:54:00,19532.80,19536.60,19532.30,19534.35,0.00,0,0,0,0
09-10-2023 14:55:00,19534.25,19536.55,19533.45,19535.15,0.00,0,0,0,0
09-10-2023 14:56:00,19534.85,19536.80,19534.25,19536.10,0.00,0,0,0,0
09-10-2023 14:57:00,19536.30,19537.30,19533.60,19533.60,0.00,0,0,0,0
09-10-2023 14:58:00,19534.10,19535.65,19532.90,19534.55,0.00,0,0,0,0
09-10-2023 14:59:00,19535.05,19535.70,19531.50,19533.05,0.00,0,0,0,0
09-10-2023 15:00:00,19533.00,19540.90,19532.10,19535.30,0.00,0,0,0,0
09-10-2023 15:01:00,19535.15,19535.15,19526.10,19530.50,0.00,0,0,0,0
09-10-2023 15:02:00,19530.30,19533.55,19530.15,19532.15,0.00,0,0,0,0
09-10-2023 15:03:00,19532.25,19533.70,19529.35,19529.35,0.00,0,0,0,0
09-10-2023 15:04:00,19529.10,19529.85,19526.60,19528.20,0.00,0,0,0,0
09-10-2023 15:05:00,19528.35,19532.50,19527.60,19527.70,0.00,0,0,0,0
09-10-2023 15:06:00,19528.60,19529.85,19526.40,19527.30,0.00,0,0,0,0
09-10-2023 15:07:00,19527.20,19527.20,19519.35,19519.35,0.00,0,0,0,0
09-10-2023 15:08:00,19519.40,19519.85,19516.25,19519.65,0.00,0,0,0,0
09-10-2023 15:09:00,19519.70,19521.20,19518.20,19520.95,0.00,0,0,0,0
09-10-2023 15:10:00,19521.45,19523.80,19518.30,19518.75,0.00,0,0,0,0
09-10-2023 15:11:00,19517.75,19520.70,19517.75,19519.55,0.00,0,0,0,0
09-10-2023 15:12:00,19519.45,19519.90,19515.30,19515.30,0.00,0,0,0,0
09-10-2023 15:13:00,19515.60,19516.20,19513.30,19513.30,0.00,0,0,0,0
09-10-2023 15:14:00,19513.45,19514.20,19512.30,19512.70,0.00,0,0,0,0
09-10-2023 15:15:00,19512.35,19513.30,19510.30,19510.95,0.00,0,0,0,0
09-10-2023 15:16:00,19511.00,19512.10,19509.05,19511.50,0.00,0,0,0,0
09-10-2023 15:17:00,19511.20,19513.10,19511.10,19511.45,0.00,0,0,0,0
09-10-2023 15:18:00,19511.80,19512.10,19507.75,19507.75,0.00,0,0,0,0
09-10-2023 15:19:00,19507.80,19508.90,19505.60,19506.05,0.00,0,0,0,0
09-10-2023 15:20:00,19506.35,19508.40,19502.65,19505.05,0.00,0,0,0,0
09-10-2023 15:21:00,19505.20,19506.50,19503.85,19503.85,0.00,0,0,0,0
09-10-2023 15:22:00,19504.35,19507.00,19504.15,19504.40,0.00,0,0,0,0
09-10-2023 15:23:00,19504.55,19504.85,19502.80,19503.95,0.00,0,0,0,0
09-10-2023 15:24:00,19503.40,19504.25,19500.75,19502.20,0.00,0,0,0,0
09-10-2023 15:25:00,19501.50,19503.75,19499.80,19501.35,0.00,0,0,0,0
09-10-2023 15:26:00,19501.60,19503.45,19501.35,19503.45,0.00,0,0,0,0
